name,score,File,Persona,is_reidentified
Lewis Hamilton,0.9,hamilton_1040.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_1060.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_1074.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_13.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_135.txt,hamilton,True
UNKNOWN,0.0,hamilton_139.txt,hamilton,False
Lewis Hamilton,0.9,hamilton_158.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_164.txt,hamilton,True
Lewis Hamilton,0.95,hamilton_168.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_198.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_204.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_215.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_239.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_249.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_264.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_279.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_284.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_295.txt,hamilton,True
Lewis Hamilton,0.95,hamilton_309.txt,hamilton,True
UNKNOWN,0.0,hamilton_333.txt,hamilton,False
Lewis Hamilton,0.9,hamilton_345.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_349.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_390.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_394.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_4.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_449.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_474.txt,hamilton,True
Lewis Hamilton,0.8,hamilton_483.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_500.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_505.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_510.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_518.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_524.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_565.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_580.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_599.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_633.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_64.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_648.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_674.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_685.txt,hamilton,True
Michael Schumacher,0.9,hamilton_704.txt,hamilton,False
Lewis Hamilton,0.9,hamilton_755.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_769.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_773.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_804.txt,hamilton,True
UNKNOWN,0.9,hamilton_809.txt,hamilton,False
Lewis Hamilton,0.9,hamilton_82.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_849.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_874.txt,hamilton,True
UNKNOWN,0.0,hamilton_884.txt,hamilton,False
Lewis Hamilton,0.9,hamilton_888.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_898.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_913.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_919.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_934.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_958.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_974.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_980.txt,hamilton,True
Lewis Hamilton,0.9,hamilton_989.txt,hamilton,True
Bono,0.9,jagger_1.txt,jagger,False
Bono,0.9,jagger_101.txt,jagger,False
Mick Jagger,0.9,jagger_1021.txt,jagger,True
Elton John,0.9,jagger_1026.txt,jagger,False
Justin Timberlake,0.9,jagger_1066.txt,jagger,False
Elton John,0.9,jagger_11.txt,jagger,False
Elton John,0.9,jagger_116.txt,jagger,False
Mick Jagger,0.9,jagger_129.txt,jagger,True
Mick Jagger,0.9,jagger_141.txt,jagger,True
UNKNOWN,0.0,jagger_146.txt,jagger,False
Mick Jagger,0.9,jagger_208.txt,jagger,True
Mick Jagger,0.9,jagger_213.txt,jagger,True
Mick Jagger,0.9,jagger_241.txt,jagger,True
Paul McCartney,0.9,jagger_258.txt,jagger,False
Mick Jagger,0.9,jagger_262.txt,jagger,True
Elton John,0.9,jagger_277.txt,jagger,False
Mick Jagger,0.9,jagger_286.txt,jagger,True
Mick Jagger,0.9,jagger_293.txt,jagger,True
Mick Jagger,0.9,jagger_296.txt,jagger,True
Mick Jagger,0.9,jagger_322.txt,jagger,True
Mick Jagger,0.9,jagger_336.txt,jagger,True
Elvis Presley,0.9,jagger_376.txt,jagger,False
Mick Jagger,0.9,jagger_392.txt,jagger,True
Mick Jagger,0.9,jagger_402.txt,jagger,True
Mick Jagger,0.8,jagger_42.txt,jagger,True
Elton John,0.9,jagger_422.txt,jagger,False
Elton John,0.9,jagger_441.txt,jagger,False
Bono,0.9,jagger_458.txt,jagger,False
Mick Jagger,0.9,jagger_467.txt,jagger,True
Bono,0.9,jagger_487.txt,jagger,False
David Bowie,0.95,jagger_496.txt,jagger,False
Bono,0.9,jagger_513.txt,jagger,False
Elvis Presley,0.9,jagger_52.txt,jagger,False
Mick Jagger,0.9,jagger_557.txt,jagger,True
UNKNOWN,0.0,jagger_561.txt,jagger,False
Elvis Presley,0.9,jagger_567.txt,jagger,False
Elton John,0.9,jagger_582.txt,jagger,False
Mick Jagger,0.9,jagger_617.txt,jagger,True
Paul McCartney,0.9,jagger_623.txt,jagger,False
Mick Jagger,0.9,jagger_672.txt,jagger,True
Mick Jagger,0.9,jagger_701.txt,jagger,True
Mick Jagger,0.9,jagger_711.txt,jagger,True
Johnny Depp,0.8,jagger_738.txt,jagger,False
Mick Jagger,0.9,jagger_77.txt,jagger,True
Mick Jagger,0.9,jagger_771.txt,jagger,True
Mick Jagger,0.9,jagger_782.txt,jagger,True
PERSON_FIRSTNAME_2 PERSON_LASTNAME_2,0.8,jagger_792.txt,jagger,False
UNKNOWN,0.0,jagger_846.txt,jagger,False
Mick Jagger,0.9,jagger_857.txt,jagger,True
Taylor Swift,0.9,jagger_897.txt,jagger,False
Shakira,0.9,jagger_917.txt,jagger,False
Beyonce,0.9,jagger_96.txt,jagger,False
UNKNOWN,0.0,jagger_984.txt,jagger,False
Elton John,0.9,john_1011.txt,john,True
Elton John,0.9,john_1016.txt,john,True
Lady Gaga,0.9,john_1038.txt,john,False
Elton John,0.9,john_106.txt,john,True
Elton John,0.9,john_128.txt,john,True
Elton John,0.9,john_153.txt,john,True
Elton John,0.9,john_156.txt,john,True
Elton John,0.9,john_166.txt,john,True
Elton John,0.9,john_177.txt,john,True
Elton John,0.9,john_193.txt,john,True
Elton John,0.9,john_222.txt,john,True
Elton John,0.9,john_261.txt,john,True
Elton John,0.9,john_281.txt,john,True
Elvis Presley,0.9,john_352.txt,john,False
Elton John,0.9,john_361.txt,john,True
Elton John,0.9,john_372.txt,john,True
Elton John,0.9,john_391.txt,john,True
Elton John,0.9,john_401.txt,john,True
Elton John,0.9,john_407.txt,john,True
Elton John,0.9,john_417.txt,john,True
Elton John,0.9,john_421.txt,john,True
Elton John,0.9,john_451.txt,john,True
Elton John,0.9,john_502.txt,john,True
Elton John,0.9,john_51.txt,john,True
Elton John,0.9,john_512.txt,john,True
Elton John,0.9,john_616.txt,john,True
Elton John,0.9,john_642.txt,john,True
Elton John,0.9,john_687.txt,john,True
Elton John,0.9,john_697.txt,john,True
Elton John,0.9,john_717.txt,john,True
Elton John,0.9,john_727.txt,john,True
Elton John,0.9,john_73.txt,john,True
Kanye West,0.9,john_737.txt,john,False
Elton John,0.9,john_747.txt,john,True
UNKNOWN,0.0,john_757.txt,john,False
Elton John,0.9,john_76.txt,john,True
Elton John,0.9,john_776.txt,john,True
Elton John,0.9,john_797.txt,john,True
Elton John,0.9,john_8.txt,john,True
Tom Hanks,0.9,john_807.txt,john,False
Elton John,0.9,john_812.txt,john,True
Elton John,0.9,john_822.txt,john,True
Elton John,0.9,john_863.txt,john,True
Elton John,0.9,john_87.txt,john,True
Elton John,0.9,john_902.txt,john,True
Elton John,0.9,john_907.txt,john,True
Elton John,0.9,john_911.txt,john,True
Ellen DeGeneres,0.9,john_922.txt,john,False
Elton John,0.9,john_932.txt,john,True
Elton John,0.9,john_951.txt,john,True
Elton John,0.9,john_961.txt,john,True
Elton John,0.9,john_966.txt,john,True
Elton John,0.9,john_983.txt,john,True
Elton John,0.9,john_987.txt,john,True
Kate Middleton,0.9,middleton_1025.txt,middleton,True
Kate Middleton,0.9,middleton_1045.txt,middleton,True
Kate Middleton,0.9,middleton_1055.txt,middleton,True
Kate Middleton,0.9,middleton_1069.txt,middleton,True
Kate Middleton,0.9,middleton_15.txt,middleton,True
Kate Middleton,0.8,middleton_175.txt,middleton,True
Kate Middleton,0.9,middleton_185.txt,middleton,True
Kate Middleton,0.9,middleton_250.txt,middleton,True
Kate Middleton,0.9,middleton_30.txt,middleton,True
Kate Middleton,0.9,middleton_310.txt,middleton,True
UNKNOWN,0.0,middleton_319.txt,middleton,False
Kate Middleton,0.9,middleton_339.txt,middleton,True
Kate Middleton,0.9,middleton_350.txt,middleton,True
Kate Middleton,0.9,middleton_355.txt,middleton,True
Kate Middleton,0.9,middleton_360.txt,middleton,True
Kate Middleton,0.9,middleton_370.txt,middleton,True
Kate Middleton,0.9,middleton_379.txt,middleton,True
Kate Middleton,0.9,middleton_384.txt,middleton,True
Kate Middleton,0.9,middleton_410.txt,middleton,True
Kate Middleton,0.9,middleton_420.txt,middleton,True
Kate Middleton,0.9,middleton_434.txt,middleton,True
Kate Middleton,0.95,middleton_450.txt,middleton,True
Kate Middleton,0.9,middleton_460.txt,middleton,True
Kate Middleton,0.9,middleton_49.txt,middleton,True
Kate Middleton,0.9,middleton_525.txt,middleton,True
Kate Middleton,0.9,middleton_530.txt,middleton,True
Prince William,0.8,middleton_539.txt,middleton,False
Prince William,0.9,middleton_55.txt,middleton,False
Kate Middleton,0.9,middleton_575.txt,middleton,True
Kate Middleton,0.9,middleton_584.txt,middleton,True
Kate Middleton,0.9,middleton_60.txt,middleton,True
Kate Middleton,0.9,middleton_605.txt,middleton,True
Prince William,0.9,middleton_614.txt,middleton,False
Kate Middleton,0.9,middleton_640.txt,middleton,True
Kate Middleton,0.9,middleton_645.txt,middleton,True
Kate Middleton,0.9,middleton_649.txt,middleton,True
Kate Middleton,0.9,middleton_679.txt,middleton,True
Kate Middleton,0.9,middleton_705.txt,middleton,True
Kate Middleton,0.9,middleton_710.txt,middleton,True
Kate Middleton,0.9,middleton_724.txt,middleton,True
UNKNOWN,0.0,middleton_760.txt,middleton,False
Kate Middleton,0.9,middleton_764.txt,middleton,True
Kate Middleton,0.9,middleton_774.txt,middleton,True
Prince William,0.8,middleton_780.txt,middleton,False
Prince William,0.9,middleton_805.txt,middleton,False
Kate Middleton,0.9,middleton_815.txt,middleton,True
Kate Middleton,0.9,middleton_825.txt,middleton,True
Kate Middleton,0.9,middleton_839.txt,middleton,True
Prince William,0.9,middleton_844.txt,middleton,False
Kate Middleton,0.9,middleton_85.txt,middleton,True
Kate Middleton,0.9,middleton_860.txt,middleton,True
Kate Middleton,0.9,middleton_894.txt,middleton,True
Kate Middleton,0.9,middleton_899.txt,middleton,True
Princess Diana,0.9,middleton_904.txt,middleton,False
Kate Middleton,0.9,middleton_965.txt,middleton,True
Kate Middleton,0.9,middleton_995.txt,middleton,True
Kate Moss,0.9,moss_1010.txt,moss,True
UNKNOWN,0.0,moss_1020.txt,moss,False
Kate Moss,0.9,moss_1030.txt,moss,True
Gisele Bündchen,0.9,moss_1050.txt,moss,False
Gigi Hadid,0.9,moss_1070.txt,moss,False
Kate Moss,0.9,moss_1075.txt,moss,True
Kate Moss,0.9,moss_115.txt,moss,True
Gisele Bündchen,0.9,moss_125.txt,moss,False
Gisele Bündchen,0.8,moss_140.txt,moss,False
UNKNOWN,0.0,moss_155.txt,moss,False
UNKNOWN,0.0,moss_165.txt,moss,False
Kate Moss,0.9,moss_170.txt,moss,True
Kate Moss,0.9,moss_190.txt,moss,True
UNKNOWN,0.0,moss_20.txt,moss,False
Kate Moss,0.9,moss_240.txt,moss,True
Gigi Hadid,0.9,moss_280.txt,moss,False
Kate Moss,0.9,moss_285.txt,moss,True
Kate Moss,0.9,moss_290.txt,moss,True
Kate Moss,0.9,moss_320.txt,moss,True
Kate Moss,0.9,moss_330.txt,moss,True
Gigi Hadid,0.9,moss_335.txt,moss,False
Kate Moss,0.9,moss_35.txt,moss,True
Kate Moss,0.9,moss_365.txt,moss,True
UNKNOWN,0.0,moss_380.txt,moss,False
Madonna,0.9,moss_385.txt,moss,False
UNKNOWN,0.0,moss_430.txt,moss,False
UNKNOWN,0.0,moss_435.txt,moss,False
UNKNOWN,0.0,moss_445.txt,moss,False
Kate Moss,0.9,moss_455.txt,moss,True
Kate Moss,0.9,moss_480.txt,moss,True
Gigi Hadid,0.8,moss_485.txt,moss,False
Kate Moss,0.9,moss_520.txt,moss,True
Kate Moss,0.9,moss_540.txt,moss,True
Kate Moss,0.9,moss_550.txt,moss,True
Kate Moss,0.9,moss_585.txt,moss,True
UNKNOWN,0.0,moss_615.txt,moss,False
Kate Moss,0.9,moss_635.txt,moss,True
Kate Moss,0.9,moss_65.txt,moss,True
Gisele Bündchen,0.9,moss_650.txt,moss,False
Kate Moss,0.9,moss_655.txt,moss,True
Kate Moss,0.9,moss_665.txt,moss,True
Kate Moss,0.9,moss_680.txt,moss,True
Kate Moss,0.9,moss_690.txt,moss,True
Kate Moss,0.9,moss_725.txt,moss,True
UNKNOWN,0.0,moss_745.txt,moss,False
Kate Moss,0.9,moss_775.txt,moss,True
Ellen DeGeneres,0.8,moss_810.txt,moss,False
UNKNOWN,0.0,moss_835.txt,moss,False
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.8,moss_850.txt,moss,False
Gisele Bündchen,0.9,moss_875.txt,moss,False
Kate Moss,0.9,moss_90.txt,moss,True
UNKNOWN,0.0,moss_905.txt,moss,False
Kate Moss,0.9,moss_910.txt,moss,True
Kate Moss,0.9,moss_955.txt,moss,True
Kate Moss,0.9,moss_960.txt,moss,True
Kate Moss,0.9,moss_970.txt,moss,True
Gisele Bündchen,0.9,moss_990.txt,moss,False
Tom Cruise,0.9,radcliffe_102.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_1039.txt,radcliffe,False
Daniel Radcliffe,0.8,radcliffe_1044.txt,radcliffe,True
Tom Hanks,0.9,radcliffe_1056.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_117.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_122.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_142.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_161.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_2.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_223.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_233.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_237.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_243.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_252.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_267.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_282.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_288.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_303.txt,radcliffe,False
Leonardo DiCaprio,0.8,radcliffe_312.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_316.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_324.txt,radcliffe,True
Robert Downey Jr.,0.9,radcliffe_358.txt,radcliffe,False
Daniel Radcliffe,0.8,radcliffe_373.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_408.txt,radcliffe,True
UNKNOWN,0.5,radcliffe_432.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_44.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_463.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_472.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_526.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_532.txt,radcliffe,True
Daniel Radcliffe,0.8,radcliffe_552.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_562.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_568.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_602.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_608.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_619.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_624.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_636.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_643.txt,radcliffe,True
Tom Cruise,0.9,radcliffe_653.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_661.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_692.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_707.txt,radcliffe,True
Tom Cruise,0.9,radcliffe_712.txt,radcliffe,False
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.9,radcliffe_719.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_739.txt,radcliffe,True
Tom Hanks,0.9,radcliffe_753.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_768.txt,radcliffe,True
Daniel Radcliffe,0.8,radcliffe_78.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_837.txt,radcliffe,True
UNKNOWN,0.0,radcliffe_847.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_88.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_891.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_933.txt,radcliffe,True
Daniel Radcliffe,0.9,radcliffe_947.txt,radcliffe,True
Leonardo DiCaprio,0.9,radcliffe_956.txt,radcliffe,False
Daniel Radcliffe,0.9,radcliffe_967.txt,radcliffe,True
Tom Cruise,0.9,radcliffe_977.txt,radcliffe,False
UNKNOWN,0.0,radcliffe_988.txt,radcliffe,False
J.K. Rowling,0.9,rowling_1014.txt,rowling,True
J.K. Rowling,0.9,rowling_1059.txt,rowling,True
J.K. Rowling,0.9,rowling_1063.txt,rowling,True
J.K. Rowling,0.9,rowling_1073.txt,rowling,True
J.K. Rowling,0.9,rowling_109.txt,rowling,True
J.K. Rowling,0.9,rowling_120.txt,rowling,True
J.K. Rowling,0.9,rowling_134.txt,rowling,True
J.K. Rowling,0.9,rowling_145.txt,rowling,True
UNKNOWN,0.0,rowling_18.txt,rowling,False
J.K. Rowling,0.9,rowling_180.txt,rowling,True
J.K. Rowling,0.9,rowling_218.txt,rowling,True
J.K. Rowling,0.9,rowling_229.txt,rowling,True
Lady Gaga,0.9,rowling_24.txt,rowling,False
J.K. Rowling,0.9,rowling_248.txt,rowling,True
J.K. Rowling,0.9,rowling_269.txt,rowling,True
J.K. Rowling,0.9,rowling_308.txt,rowling,True
J.K. Rowling,0.9,rowling_337.txt,rowling,True
Adele,0.9,rowling_34.txt,rowling,False
J.K. Rowling,0.9,rowling_364.txt,rowling,True
J.K. Rowling,0.9,rowling_419.txt,rowling,True
J.K. Rowling,0.9,rowling_448.txt,rowling,True
J.K. Rowling,0.9,rowling_464.txt,rowling,True
J.K. Rowling,0.9,rowling_470.txt,rowling,True
J.K. Rowling,0.9,rowling_482.txt,rowling,True
J.K. Rowling,0.9,rowling_509.txt,rowling,True
J.K. Rowling,0.9,rowling_517.txt,rowling,True
J.K. Rowling,0.9,rowling_545.txt,rowling,True
J.K. Rowling,0.9,rowling_554.txt,rowling,True
J.K. Rowling,0.9,rowling_564.txt,rowling,True
J.K. Rowling,0.9,rowling_579.txt,rowling,True
J.K. Rowling,0.9,rowling_588.txt,rowling,True
J.K. Rowling,0.9,rowling_594.txt,rowling,True
,,rowling_598.txt,rowling,False
J.K. Rowling,0.9,rowling_609.txt,rowling,True
J.K. Rowling,0.9,rowling_629.txt,rowling,True
Sam Smith,0.9,rowling_63.txt,rowling,False
J.K. Rowling,0.9,rowling_678.txt,rowling,True
Sam Smith,0.9,rowling_69.txt,rowling,False
J.K. Rowling,1.0,rowling_699.txt,rowling,True
J.K. Rowling,0.9,rowling_762.txt,rowling,True
J.K. Rowling,0.9,rowling_824.txt,rowling,True
J.K. Rowling,0.9,rowling_830.txt,rowling,True
J.K. Rowling,0.9,rowling_842.txt,rowling,True
J.K. Rowling,0.9,rowling_854.txt,rowling,True
J.K. Rowling,0.9,rowling_887.txt,rowling,True
J.K. Rowling,0.9,rowling_929.txt,rowling,True
J.K. Rowling,0.9,rowling_945.txt,rowling,True
Sam Smith,0.9,rowling_95.txt,rowling,False
Steven Spielberg,0.9,rowling_973.txt,rowling,False
J.K. Rowling,0.9,rowling_979.txt,rowling,True
Elton John,0.9,rowling_99.txt,rowling,False
Taylor Swift,0.9,sheeran_1037.txt,sheeran,False
Ed Sheeran,0.9,sheeran_1041.txt,sheeran,True
Ed Sheeran,0.9,sheeran_111.txt,sheeran,True
Ed Sheeran,0.9,sheeran_121.txt,sheeran,True
Ed Sheeran,0.9,sheeran_126.txt,sheeran,True
Ed Sheeran,0.9,sheeran_152.txt,sheeran,True
Justin Bieber,0.9,sheeran_182.txt,sheeran,False
Ed Sheeran,0.9,sheeran_186.txt,sheeran,True
Ed Sheeran,0.9,sheeran_191.txt,sheeran,True
Ed Sheeran,0.9,sheeran_196.txt,sheeran,True
Ed Sheeran,0.9,sheeran_207.txt,sheeran,True
Shawn Mendes,0.9,sheeran_212.txt,sheeran,False
Ed Sheeran,0.9,sheeran_231.txt,sheeran,True
Ed Sheeran,0.9,sheeran_256.txt,sheeran,True
UNKNOWN,0.0,sheeran_276.txt,sheeran,False
Ed Sheeran,0.9,sheeran_292.txt,sheeran,True
Ed Sheeran,0.9,sheeran_321.txt,sheeran,True
Ed Sheeran,0.9,sheeran_346.txt,sheeran,True
Ed Sheeran,0.9,sheeran_36.txt,sheeran,True
David Bowie,0.9,sheeran_411.txt,sheeran,False
Ed Sheeran,0.9,sheeran_427.txt,sheeran,True
Adele,0.9,sheeran_436.txt,sheeran,False
Ed Sheeran,0.9,sheeran_457.txt,sheeran,True
Ed Sheeran,0.9,sheeran_46.txt,sheeran,True
UNKNOWN,0.0,sheeran_462.txt,sheeran,False
,,sheeran_466.txt,sheeran,False
Ed Sheeran,0.9,sheeran_531.txt,sheeran,True
Bob Dylan,0.9,sheeran_536.txt,sheeran,False
Ed Sheeran,0.9,sheeran_546.txt,sheeran,True
Ed Sheeran,0.9,sheeran_556.txt,sheeran,True
Ed Sheeran,0.9,sheeran_581.txt,sheeran,True
Ed Sheeran,0.9,sheeran_586.txt,sheeran,True
Ed Sheeran,0.9,sheeran_622.txt,sheeran,True
Ed Sheeran,0.9,sheeran_626.txt,sheeran,True
UNKNOWN,0.0,sheeran_641.txt,sheeran,False
Ed Sheeran,0.9,sheeran_66.txt,sheeran,True
Ed Sheeran,0.9,sheeran_671.txt,sheeran,True
Ed Sheeran,0.9,sheeran_681.txt,sheeran,True
Ed Sheeran,0.9,sheeran_72.txt,sheeran,True
Taylor Swift,0.9,sheeran_732.txt,sheeran,False
Ed Sheeran,0.9,sheeran_736.txt,sheeran,True
Ed Sheeran,0.9,sheeran_752.txt,sheeran,True
Ed Sheeran,0.9,sheeran_761.txt,sheeran,True
Ed Sheeran,0.9,sheeran_767.txt,sheeran,True
Ed Sheeran,0.9,sheeran_781.txt,sheeran,True
UNKNOWN,0.0,sheeran_787.txt,sheeran,False
Ed Sheeran,0.9,sheeran_791.txt,sheeran,True
Ed Sheeran,0.9,sheeran_801.txt,sheeran,True
Ed Sheeran,0.9,sheeran_811.txt,sheeran,True
UNKNOWN,0.0,sheeran_817.txt,sheeran,False
Ed Sheeran,0.9,sheeran_826.txt,sheeran,True
Ed Sheeran,0.9,sheeran_841.txt,sheeran,True
Ed Sheeran,0.9,sheeran_862.txt,sheeran,True
Taylor Swift,0.9,sheeran_901.txt,sheeran,False
Ed Sheeran,0.95,sheeran_91.txt,sheeran,True
Ed Sheeran,0.9,sheeran_927.txt,sheeran,True
Ed Sheeran,0.9,sheeran_936.txt,sheeran,True
Ed Sheeran,0.9,sheeran_946.txt,sheeran,True
Taylor Swift,0.9,sheeran_976.txt,sheeran,False
Ed Sheeran,0.9,sheeran_982.txt,sheeran,True
Adele,0.9,smith_1004.txt,smith,False
Sam Smith,0.9,smith_1013.txt,smith,True
Ed Sheeran,0.9,smith_1023.txt,smith,False
Dua Lipa,0.9,smith_1027.txt,smith,False
Sam Smith,0.9,smith_1071.txt,smith,True
Adele,0.9,smith_1077.txt,smith,False
Sam Smith,0.9,smith_108.txt,smith,True
Billie Eilish,0.9,smith_118.txt,smith,False
Taylor Swift,0.9,smith_12.txt,smith,False
David Bowie,0.8,smith_133.txt,smith,False
Sam Smith,0.9,smith_143.txt,smith,True
UNKNOWN,0.0,smith_154.txt,smith,False
Sam Smith,0.9,smith_167.txt,smith,True
Sam Smith,0.95,smith_179.txt,smith,True
UNKNOWN,0.0,smith_183.txt,smith,False
Taylor Swift,0.9,smith_195.txt,smith,False
Sam Smith,0.9,smith_202.txt,smith,True
Sam Smith,0.9,smith_22.txt,smith,True
Sam Smith,0.9,smith_235.txt,smith,True
Adele,0.9,smith_289.txt,smith,False
Lady Gaga,0.9,smith_313.txt,smith,False
UNKNOWN,0.0,smith_388.txt,smith,False
Sam Smith,0.9,smith_39.txt,smith,True
Sam Smith,0.9,smith_412.txt,smith,True
Sam Smith,0.9,smith_418.txt,smith,True
Lady Gaga,0.9,smith_438.txt,smith,False
Sam Smith,0.9,smith_444.txt,smith,True
Lady Gaga,0.9,smith_453.txt,smith,False
Sam Smith,0.9,smith_473.txt,smith,True
Sam Smith,0.9,smith_499.txt,smith,True
Billy Porter,0.8,smith_527.txt,smith,False
Sam Smith,0.9,smith_544.txt,smith,True
Sam Smith,0.9,smith_553.txt,smith,True
Sam Smith,0.9,smith_578.txt,smith,True
Sam Smith,0.9,smith_583.txt,smith,True
Sam Smith,0.9,smith_592.txt,smith,True
Sam Smith,0.9,smith_604.txt,smith,True
Sam Smith,0.9,smith_611.txt,smith,True
Sam Smith,0.9,smith_639.txt,smith,True
Sam Smith,0.9,smith_646.txt,smith,True
Dua Lipa,0.9,smith_676.txt,smith,False
Sam Smith,0.9,smith_683.txt,smith,True
Sam Smith,0.9,smith_702.txt,smith,True
Sam Smith,0.9,smith_74.txt,smith,True
Celine Dion,0.9,smith_743.txt,smith,False
Taylor Swift,0.9,smith_778.txt,smith,False
Adele,0.9,smith_803.txt,smith,False
Sam Smith,0.9,smith_814.txt,smith,True
Sam Smith,0.9,smith_853.txt,smith,True
Harry Styles,0.8,smith_858.txt,smith,False
Sam Smith,0.9,smith_872.txt,smith,True
Sam Smith,0.9,smith_878.txt,smith,True
Sam Smith,0.9,smith_9.txt,smith,True
Sam Smith,0.9,smith_972.txt,smith,True
Mariah Carey,0.9,smith_985.txt,smith,False
Elton John,0.9,smith_998.txt,smith,False
Emma Watson,0.9,watson_1001.txt,watson,True
Emma Watson,0.9,watson_1006.txt,watson,True
Jennifer Lawrence,0.9,watson_1032.txt,watson,False
Emma Watson,0.9,watson_1042.txt,watson,True
Emma Watson,0.9,watson_1047.txt,watson,True
Emma Watson,0.9,watson_1061.txt,watson,True
Emma Watson,0.9,watson_127.txt,watson,True
